valueid,datavalue,valuedatetime,utc_offset
1095532046,5.7,2026-02-20 22:00:00,-5
1095536707,5.7,2026-02-20 22:15:00,-5
1095541336,5.7,2026-02-20 22:30:00,-5
1095545999,5.7,2026-02-20 22:45:00,-5
1095550738,5.7,2026-02-20 23:00:00,-5
1095555190,5.7,2026-02-20 23:15:00,-5
1095559879,5.7,2026-02-20 23:30:00,-5
1095564783,5.7,2026-02-20 23:45:00,-5
1095569488,5.7,2026-02-21 00:00:00,-5
1095574271,5.7,2026-02-21 00:15:00,-5
1095579107,5.7,2026-02-21 00:30:00,-5
1095584182,5.6,2026-02-21 00:45:00,-5
1095588888,5.6,2026-02-21 01:00:00,-5
1095593780,5.5,2026-02-21 01:15:00,-5
1095598462,5.5,2026-02-21 01:30:00,-5
1095603230,5.4,2026-02-21 01:45:00,-5
1095608038,5.4,2026-02-21 02:00:00,-5
1095612912,5.3,2026-02-21 02:15:00,-5
1095617644,5.3,2026-02-21 02:30:00,-5
1095622469,5.2,2026-02-21 02:45:00,-5
1095627180,5.2,2026-02-21 03:00:00,-5
1095631777,5.2,2026-02-21 03:15:00,-5
1095636407,5.1,2026-02-21 03:30:00,-5
1095641000,5.1,2026-02-21 03:45:00,-5
1095645567,5.0,2026-02-21 04:00:00,-5
1095650403,5.0,2026-02-21 04:15:00,-5
1095655144,5.0,2026-02-21 04:30:00,-5
1095660070,5.0,2026-02-21 04:45:00,-5
1095664847,4.9,2026-02-21 05:00:00,-5
1095669803,4.9,2026-02-21 05:15:00,-5
1095674428,4.9,2026-02-21 05:30:00,-5
1095679365,4.8,2026-02-21 05:45:00,-5
1095684108,4.8,2026-02-21 06:00:00,-5
1095688970,4.8,2026-02-21 06:15:00,-5
1095693638,4.8,2026-02-21 06:30:00,-5
1095698430,4.8,2026-02-21 06:45:00,-5
1095703276,4.8,2026-02-21 07:00:00,-5
1095708142,4.8,2026-02-21 07:15:00,-5
1095712807,4.8,2026-02-21 07:30:00,-5
1095717680,4.8,2026-02-21 07:45:00,-5
1095722414,4.8,2026-02-21 08:00:00,-5
1095727320,4.8,2026-02-21 08:15:00,-5
1095732036,4.8,2026-02-21 08:30:00,-5
1095737010,4.9,2026-02-21 08:45:00,-5
1095741851,4.9,2026-02-21 09:00:00,-5
1095746805,5.0,2026-02-21 09:15:00,-5
1095751574,5.1,2026-02-21 09:30:00,-5
1095756451,5.2,2026-02-21 09:45:00,-5
1095761215,5.3,2026-02-21 10:00:00,-5
1095766111,5.5,2026-02-21 10:15:00,-5
1095770876,5.7,2026-02-21 10:30:00,-5
1095775750,5.95,2026-02-21 10:45:00,-5
1095780682,6.1,2026-02-21 11:00:00,-5
1095785539,6.5,2026-02-21 11:15:00,-5
1095790476,6.7,2026-02-21 11:30:00,-5
1095795601,6.8,2026-02-21 11:45:00,-5
1095800457,6.8,2026-02-21 12:00:00,-5
1095805430,6.9,2026-02-21 12:15:00,-5
1095810063,7.1,2026-02-21 12:30:00,-5
1095815048,7.4,2026-02-21 12:45:00,-5
1095819803,7.7,2026-02-21 13:00:00,-5
1095824724,7.8,2026-02-21 13:15:00,-5
1095829448,7.9,2026-02-21 13:30:00,-5
1095834272,7.8,2026-02-21 13:45:00,-5
1095839106,7.6,2026-02-21 14:00:00,-5
1095843961,7.5,2026-02-21 14:15:00,-5
1095848635,7.5,2026-02-21 14:30:00,-5
1095853513,7.5,2026-02-21 14:45:00,-5
1095858392,7.5,2026-02-21 15:00:00,-5
1095863285,7.6,2026-02-21 15:15:00,-5
1095868024,7.7,2026-02-21 15:30:00,-5
1095872868,7.7,2026-02-21 15:45:00,-5
1095877615,7.7,2026-02-21 16:00:00,-5
1095882414,7.6,2026-02-21 16:15:00,-5
1095887260,7.6,2026-02-21 16:30:00,-5
1095892134,7.5,2026-02-21 16:45:00,-5
1095896972,7.4,2026-02-21 17:00:00,-5
1095901888,7.3,2026-02-21 17:15:00,-5
1095906648,7.2,2026-02-21 17:30:00,-5
1095911531,7.1,2026-02-21 17:45:00,-5
1095916505,7.0,2026-02-21 18:00:00,-5
1095921382,6.9,2026-02-21 18:15:00,-5
1095926116,6.8,2026-02-21 18:30:00,-5
1095931200,6.7,2026-02-21 18:45:00,-5
1095935983,6.6,2026-02-21 19:00:00,-5
1095941018,6.5,2026-02-21 19:15:00,-5
1095945664,6.4,2026-02-21 19:30:00,-5
1095950598,6.3,2026-02-21 19:45:00,-5
1095955433,6.3,2026-02-21 20:00:00,-5
1095960295,6.2,2026-02-21 20:15:00,-5
1095965115,6.1,2026-02-21 20:30:00,-5
1095970072,6.1,2026-02-21 20:45:00,-5
1095974927,6.0,2026-02-21 21:00:00,-5
1095979838,6.0,2026-02-21 21:15:00,-5
1095984588,5.9,2026-02-21 21:30:00,-5
1095989392,5.82,2026-02-21 21:45:00,-5
1095994170,5.8,2026-02-21 22:00:00,-5
1095999249,5.7,2026-02-21 22:15:00,-5
1096003909,5.6,2026-02-21 22:30:00,-5
1096008900,5.5,2026-02-21 22:45:00,-5
1096013759,5.5,2026-02-21 23:00:00,-5
1096018682,5.4,2026-02-21 23:15:00,-5
1096023393,5.3,2026-02-21 23:30:00,-5
1096028283,5.3,2026-02-21 23:45:00,-5
1096033166,5.2,2026-02-22 00:00:00,-5
1096038000,5.2,2026-02-22 00:15:00,-5
1096042793,5.1,2026-02-22 00:30:00,-5
1096047663,5.1,2026-02-22 00:45:00,-5
1096052558,5.0,2026-02-22 01:00:00,-5
1096057488,5.0,2026-02-22 01:15:00,-5
1096062272,5.1,2026-02-22 01:30:00,-5
1096067067,5.1,2026-02-22 01:45:00,-5
1096071851,5.1,2026-02-22 02:00:00,-5
1096076760,5.1,2026-02-22 02:15:00,-5
1096081569,5.1,2026-02-22 02:30:00,-5
1096086397,5.1,2026-02-22 02:45:00,-5
1096091198,5.1,2026-02-22 03:00:00,-5
1096096089,5.1,2026-02-22 03:15:00,-5
1096100830,5.1,2026-02-22 03:30:00,-5
1096105680,5.1,2026-02-22 03:45:00,-5
1096110526,5.1,2026-02-22 04:00:00,-5
1096115451,5.2,2026-02-22 04:15:00,-5
1096120187,5.2,2026-02-22 04:30:00,-5
1096125261,5.2,2026-02-22 04:45:00,-5
1096130142,5.2,2026-02-22 05:00:00,-5
1096135068,5.2,2026-02-22 05:15:00,-5
1096139818,5.2,2026-02-22 05:30:00,-5
1096144673,5.2,2026-02-22 05:45:00,-5
1096149496,5.2,2026-02-22 06:00:00,-5
1096154366,5.2,2026-02-22 06:15:00,-5
1096159208,5.2,2026-02-22 06:30:00,-5
1096164077,5.2,2026-02-22 06:45:00,-5
1096168989,5.2,2026-02-22 07:00:00,-5
1096173985,5.2,2026-02-22 07:15:00,-5
1096178719,5.2,2026-02-22 07:30:00,-5
1096183591,5.2,2026-02-22 07:45:00,-5
1096188379,5.2,2026-02-22 08:00:00,-5
1096193395,5.2,2026-02-22 08:15:00,-5
1096198089,5.3,2026-02-22 08:30:00,-5
1096203104,5.3,2026-02-22 08:45:00,-5
1096207942,5.4,2026-02-22 09:00:00,-5
1096212763,5.5,2026-02-22 09:15:00,-5
1096217477,5.5,2026-02-22 09:30:00,-5
1096222373,5.5,2026-02-22 09:45:00,-5
1096227134,5.5,2026-02-22 10:00:00,-5
1096232108,5.6,2026-02-22 10:15:00,-5
1096236630,5.7,2026-02-22 10:30:00,-5
1096241206,5.7,2026-02-22 10:45:00,-5
1096245982,5.8,2026-02-22 11:00:00,-5
1096250542,5.9,2026-02-22 11:15:00,-5
1096255244,5.9,2026-02-22 11:30:00,-5
1096260488,5.9,2026-02-22 11:45:00,-5
1096265263,5.9,2026-02-22 12:00:00,-5
1096270229,6.0,2026-02-22 12:15:00,-5
1096274877,6.0,2026-02-22 12:30:00,-5
1096279741,6.0,2026-02-22 12:45:00,-5
1096284458,6.0,2026-02-22 13:00:00,-5
1096289205,5.9,2026-02-22 13:15:00,-5
1096293748,5.9,2026-02-22 13:30:00,-5
1096298387,5.9,2026-02-22 13:45:00,-5
1096303232,6.0,2026-02-22 14:00:00,-5
1096307943,6.0,2026-02-22 14:15:00,-5
1096312819,6.0,2026-02-22 14:30:00,-5
1096317698,6.0,2026-02-22 14:45:00,-5
1096322567,5.9,2026-02-22 15:00:00,-5
1096327441,5.87,2026-02-22 15:15:00,-5
1096332189,5.7,2026-02-22 15:30:00,-5
1096337027,5.4,2026-02-22 15:45:00,-5
1096341806,5.1,2026-02-22 16:00:00,-5
1096346620,4.9,2026-02-22 16:15:00,-5
1096351389,4.5,2026-02-22 16:30:00,-5
1096356303,4.3,2026-02-22 16:45:00,-5
1096361040,4.1,2026-02-22 17:00:00,-5
1096365946,4.1,2026-02-22 17:15:00,-5
1096370703,4.0,2026-02-22 17:30:00,-5
1096375337,3.9,2026-02-22 17:45:00,-5
1096380252,3.8,2026-02-22 18:00:00,-5
1096385133,3.8,2026-02-22 18:15:00,-5
1096389838,3.7,2026-02-22 18:30:00,-5
1096394691,3.5,2026-02-22 18:45:00,-5
1096399619,3.4,2026-02-22 19:00:00,-5
1096404484,3.3,2026-02-22 19:15:00,-5
1096409148,3.2,2026-02-22 19:30:00,-5
1096413916,3.17,2026-02-22 19:45:00,-5
1096418783,3.1,2026-02-22 20:00:00,-5
1096423578,3.1,2026-02-22 20:15:00,-5
1096428287,3.0,2026-02-22 20:30:00,-5
1096433400,2.7,2026-02-22 20:45:00,-5
1096438123,2.5,2026-02-22 21:00:00,-5
1096443066,2.5,2026-02-22 21:15:00,-5
1096447823,2.2,2026-02-22 21:30:00,-5
1096452702,2.3,2026-02-22 21:45:00,-5
1096457240,2.0,2026-02-22 22:00:00,-5
1096462102,2.1,2026-02-22 22:15:00,-5
1096466851,2.0,2026-02-22 22:30:00,-5
1096471715,1.9,2026-02-22 22:45:00,-5
1096476696,1.8,2026-02-22 23:00:00,-5
1096481554,2.0,2026-02-22 23:15:00,-5
1096486328,2.1,2026-02-22 23:30:00,-5
1096491258,2.0,2026-02-22 23:45:00,-5
1096495948,2.0,2026-02-23 00:00:00,-5
1096500567,1.9,2026-02-23 00:15:00,-5
1096505316,1.8,2026-02-23 00:30:00,-5
1096510091,1.7,2026-02-23 00:45:00,-5
1096515112,1.7,2026-02-23 01:00:00,-5
1096519588,1.6,2026-02-23 01:15:00,-5
1096524046,1.1,2026-02-23 01:30:00,-5
1096528941,1.3,2026-02-23 01:45:00,-5
1096533892,1.6,2026-02-23 02:00:00,-5
1096538669,1.6,2026-02-23 02:15:00,-5
1096543251,1.8,2026-02-23 02:30:00,-5
1096548191,1.8,2026-02-23 02:45:00,-5
1096552853,1.7,2026-02-23 03:00:00,-5
1096557747,1.7,2026-02-23 03:15:00,-5
1096562399,1.7,2026-02-23 03:30:00,-5
1096567149,1.7,2026-02-23 03:45:00,-5
1096572023,1.6,2026-02-23 04:00:00,-5
1096576584,1.7,2026-02-23 04:15:00,-5
1096581438,1.6,2026-02-23 04:30:00,-5
1096586212,1.68,2026-02-23 04:45:00,-5
1096591020,1.6,2026-02-23 05:00:00,-5
1096595765,1.7,2026-02-23 05:15:00,-5
1096600411,1.8,2026-02-23 05:30:00,-5
1096605203,2.0,2026-02-23 05:45:00,-5
1096610014,2.1,2026-02-23 06:00:00,-5
1096614969,2.2,2026-02-23 06:15:00,-5
1096619657,2.2,2026-02-23 06:30:00,-5
1096624272,2.3,2026-02-23 06:45:00,-5
1096629003,2.37,2026-02-23 07:00:00,-5
1096633598,2.4,2026-02-23 07:15:00,-5
1096638033,2.4,2026-02-23 07:30:00,-5
1096642658,2.4,2026-02-23 07:45:00,-5
1096647281,2.5,2026-02-23 08:00:00,-5
1096652144,2.6,2026-02-23 08:15:00,-5
1096656856,2.7,2026-02-23 08:30:00,-5
1096661669,2.8,2026-02-23 08:45:00,-5
1096666468,2.82,2026-02-23 09:00:00,-5
1096671269,2.93,2026-02-23 09:15:00,-5
1096675904,3.0,2026-02-23 09:30:00,-5
1096680593,3.1,2026-02-23 09:45:00,-5
1096685583,3.1,2026-02-23 10:00:00,-5
1096690323,3.2,2026-02-23 10:15:00,-5
1096694832,3.2,2026-02-23 10:30:00,-5
1096699360,3.1,2026-02-23 10:45:00,-5
1096704239,3.2,2026-02-23 11:00:00,-5
1096709085,3.3,2026-02-23 11:15:00,-5
1096713814,3.3,2026-02-23 11:30:00,-5
1096719132,3.2,2026-02-23 11:45:00,-5
1096723877,3.4,2026-02-23 12:00:00,-5
1096728712,3.47,2026-02-23 12:15:00,-5
1096733464,3.4,2026-02-23 12:30:00,-5
1096738475,3.5,2026-02-23 12:45:00,-5
1096743006,3.58,2026-02-23 13:00:00,-5
1096747715,3.6,2026-02-23 13:15:00,-5
1096752252,3.6,2026-02-23 13:30:00,-5
1096756923,3.7,2026-02-23 13:45:00,-5
1096761756,3.9,2026-02-23 14:00:00,-5
1096766367,4.0,2026-02-23 14:15:00,-5
1096770966,4.1,2026-02-23 14:30:00,-5
1096775698,4.1,2026-02-23 14:45:00,-5
1096780407,4.2,2026-02-23 15:00:00,-5
1096785221,4.2,2026-02-23 15:15:00,-5
1096789886,4.2,2026-02-23 15:30:00,-5
1096794680,4.3,2026-02-23 15:45:00,-5
1096799442,4.3,2026-02-23 16:00:00,-5
1096804260,4.3,2026-02-23 16:15:00,-5
1096808647,4.2,2026-02-23 16:30:00,-5
1096813505,4.2,2026-02-23 16:45:00,-5
1096818161,4.1,2026-02-23 17:00:00,-5
1096822307,4.0,2026-02-23 17:15:00,-5
1096827004,4.0,2026-02-23 17:30:00,-5
1096831777,3.9,2026-02-23 17:45:00,-5
1096836696,3.9,2026-02-23 18:00:00,-5
1096841459,3.8,2026-02-23 18:15:00,-5
1096846179,3.8,2026-02-23 18:30:00,-5
1096851097,3.7,2026-02-23 18:45:00,-5
1096870757,3.6,2026-02-23 19:00:00,-5
1096875717,3.6,2026-02-23 19:15:00,-5
1096880497,3.5,2026-02-23 19:30:00,-5
1096885328,3.5,2026-02-23 19:45:00,-5
1096890091,3.4,2026-02-23 20:00:00,-5
1096894994,3.3,2026-02-23 20:15:00,-5
1096899704,3.3,2026-02-23 20:30:00,-5
1096904603,3.2,2026-02-23 20:45:00,-5
1096909385,3.2,2026-02-23 21:00:00,-5
1096914312,3.2,2026-02-23 21:15:00,-5
1096919109,3.1,2026-02-23 21:30:00,-5
1096924000,3.1,2026-02-23 21:45:00,-5
1096928893,3.1,2026-02-23 22:00:00,-5
1096933824,3.1,2026-02-23 22:15:00,-5
1096938467,3.0,2026-02-23 22:30:00,-5
1096943282,3.0,2026-02-23 22:45:00,-5
1096948227,3.0,2026-02-23 23:00:00,-5
1096953099,3.0,2026-02-23 23:15:00,-5
1096957746,3.0,2026-02-23 23:30:00,-5
1096962625,3.0,2026-02-23 23:45:00,-5
1096967340,3.1,2026-02-24 00:00:00,-5
1096972345,3.1,2026-02-24 00:15:00,-5
1096977012,3.1,2026-02-24 00:30:00,-5
1096982005,3.1,2026-02-24 00:45:00,-5
1096986729,3.1,2026-02-24 01:00:00,-5
1096991531,3.0,2026-02-24 01:15:00,-5
1096996272,3.0,2026-02-24 01:30:00,-5
1097000982,3.1,2026-02-24 01:45:00,-5
1097005898,3.1,2026-02-24 02:00:00,-5
1097010773,3.1,2026-02-24 02:15:00,-5
1097015655,3.1,2026-02-24 02:30:00,-5
1097020619,3.1,2026-02-24 02:45:00,-5
1097025376,3.0,2026-02-24 03:00:00,-5
1097030198,3.0,2026-02-24 03:15:00,-5
1097035007,3.0,2026-02-24 03:30:00,-5
1097039904,3.0,2026-02-24 03:45:00,-5
1097044572,2.9,2026-02-24 04:00:00,-5
1097049518,2.9,2026-02-24 04:15:00,-5
1097054312,2.9,2026-02-24 04:30:00,-5
1097059329,2.8,2026-02-24 04:45:00,-5
1097064122,2.7,2026-02-24 05:00:00,-5
1097069058,2.6,2026-02-24 05:15:00,-5
1097073793,2.6,2026-02-24 05:30:00,-5
1097078639,2.5,2026-02-24 05:45:00,-5
1097083477,2.5,2026-02-24 06:00:00,-5
1097088484,2.4,2026-02-24 06:15:00,-5
1097093275,2.4,2026-02-24 06:30:00,-5
1097098162,2.3,2026-02-24 06:45:00,-5
1097102994,2.3,2026-02-24 07:00:00,-5
1097107874,2.3,2026-02-24 07:15:00,-5
1097112559,2.3,2026-02-24 07:30:00,-5
1097117454,2.2,2026-02-24 07:45:00,-5
1097122306,2.3,2026-02-24 08:00:00,-5
1097127183,2.3,2026-02-24 08:15:00,-5
1097131936,2.3,2026-02-24 08:30:00,-5
1097136895,2.4,2026-02-24 08:45:00,-5
1097141654,2.5,2026-02-24 09:00:00,-5
1097146477,2.6,2026-02-24 09:15:00,-5
1097151493,2.9,2026-02-24 09:30:00,-5
1097156180,3.1,2026-02-24 09:45:00,-5
1097161123,3.3,2026-02-24 10:00:00,-5
1097166036,3.5,2026-02-24 10:15:00,-5
1097170654,3.8,2026-02-24 10:30:00,-5
1097175607,4.0,2026-02-24 10:45:00,-5
1097180416,4.2,2026-02-24 11:00:00,-5
1097185298,4.4,2026-02-24 11:15:00,-5
1097190116,4.3,2026-02-24 11:30:00,-5
1097195383,4.4,2026-02-24 11:45:00,-5
1097200178,4.6,2026-02-24 12:00:00,-5
1097205142,4.7,2026-02-24 12:15:00,-5
1097210045,4.7,2026-02-24 12:30:00,-5
1097214982,4.9,2026-02-24 12:45:00,-5
1097219777,5.3,2026-02-24 13:00:00,-5
1097224545,5.3,2026-02-24 13:15:00,-5
1097229108,5.2,2026-02-24 13:30:00,-5
1097234057,5.3,2026-02-24 13:45:00,-5
1097238931,5.3,2026-02-24 14:00:00,-5
1097243739,5.2,2026-02-24 14:15:00,-5
1097248387,5.2,2026-02-24 14:30:00,-5
1097253317,5.1,2026-02-24 14:45:00,-5
1097258223,5.3,2026-02-24 15:00:00,-5
1097263226,5.3,2026-02-24 15:15:00,-5
1097267933,5.2,2026-02-24 15:30:00,-5
1097272936,5.2,2026-02-24 15:45:00,-5
1097277713,5.0,2026-02-24 16:00:00,-5
1097282716,4.9,2026-02-24 16:15:00,-5
1097287708,4.7,2026-02-24 16:30:00,-5
1097292718,4.6,2026-02-24 16:45:00,-5
1097297604,4.5,2026-02-24 17:00:00,-5
1097302603,4.4,2026-02-24 17:15:00,-5
1097307371,4.37,2026-02-24 17:30:00,-5
1097312275,4.23,2026-02-24 17:45:00,-5
1097317209,4.13,2026-02-24 18:00:00,-5
1097322028,4.0,2026-02-24 18:15:00,-5
1097326857,4.0,2026-02-24 18:30:00,-5
1097331772,3.9,2026-02-24 18:45:00,-5
1097336649,3.8,2026-02-24 19:00:00,-5
1097341608,3.7,2026-02-24 19:15:00,-5
1097346449,3.7,2026-02-24 19:30:00,-5
1097351241,3.6,2026-02-24 19:45:00,-5
1097355933,3.5,2026-02-24 20:00:00,-5
1097360827,3.4,2026-02-24 20:15:00,-5
1097365793,3.3,2026-02-24 20:30:00,-5
1097370788,3.3,2026-02-24 20:45:00,-5
1097375770,3.2,2026-02-24 21:00:00,-5
1097380652,3.1,2026-02-24 21:15:00,-5
1097385360,3.08,2026-02-24 21:30:00,-5
1097390280,3.0,2026-02-24 21:45:00,-5
1097395102,2.9,2026-02-24 22:00:00,-5
1097399826,2.8,2026-02-24 22:15:00,-5
1097404409,2.73,2026-02-24 22:30:00,-5
1097409141,2.7,2026-02-24 22:45:00,-5
1097413850,2.6,2026-02-24 23:00:00,-5
1097418503,2.6,2026-02-24 23:15:00,-5
1097423016,2.6,2026-02-24 23:30:00,-5
1097427753,2.5,2026-02-24 23:45:00,-5
1097432315,2.5,2026-02-25 00:00:00,-5
1097437151,2.45,2026-02-25 00:15:00,-5
1097442001,2.4,2026-02-25 00:30:00,-5
1097446790,2.4,2026-02-25 00:45:00,-5
1097451392,2.4,2026-02-25 01:00:00,-5
1097456178,2.4,2026-02-25 01:15:00,-5
1097460702,2.48,2026-02-25 01:30:00,-5
1097465465,2.5,2026-02-25 01:45:00,-5
1097470178,2.5,2026-02-25 02:00:00,-5
1097474832,2.6,2026-02-25 02:15:00,-5
1097479589,2.6,2026-02-25 02:30:00,-5
1097484331,2.7,2026-02-25 02:45:00,-5
1097489203,2.7,2026-02-25 03:00:00,-5
1097493800,2.8,2026-02-25 03:15:00,-5
1097498462,2.8,2026-02-25 03:30:00,-5
1097503309,2.9,2026-02-25 03:45:00,-5
1097508070,2.9,2026-02-25 04:00:00,-5
1097513018,2.9,2026-02-25 04:15:00,-5
1097518023,3.0,2026-02-25 04:30:00,-5
1097523063,3.0,2026-02-25 04:45:00,-5
1097527860,3.0,2026-02-25 05:00:00,-5
1097532871,3.1,2026-02-25 05:15:00,-5
1097537610,3.1,2026-02-25 05:30:00,-5
1097542483,3.0,2026-02-25 05:45:00,-5
1097547213,3.0,2026-02-25 06:00:00,-5
1097552115,3.1,2026-02-25 06:15:00,-5
1097556827,3.1,2026-02-25 06:30:00,-5
1097561601,3.1,2026-02-25 06:45:00,-5
1097566367,3.12,2026-02-25 07:00:00,-5
1097570900,3.2,2026-02-25 07:15:00,-5
1097575677,3.3,2026-02-25 07:30:00,-5
1097580605,3.3,2026-02-25 07:45:00,-5
1097585274,3.4,2026-02-25 08:00:00,-5
1097590205,3.5,2026-02-25 08:15:00,-5
1097595185,3.5,2026-02-25 08:30:00,-5
1097600131,3.6,2026-02-25 08:45:00,-5
1097604913,3.7,2026-02-25 09:00:00,-5
1097609909,3.8,2026-02-25 09:15:00,-5
1097614672,3.9,2026-02-25 09:30:00,-5
1097619635,4.1,2026-02-25 09:45:00,-5
1097624199,4.25,2026-02-25 10:00:00,-5
1097628795,4.6,2026-02-25 10:15:00,-5
1097633558,5.3,2026-02-25 10:30:00,-5
1097638402,5.6,2026-02-25 10:45:00,-5
1097643334,5.7,2026-02-25 11:00:00,-5
1097648133,5.9,2026-02-25 11:15:00,-5
1097652939,5.9,2026-02-25 11:30:00,-5
1097658111,5.9,2026-02-25 11:45:00,-5
1097663046,6.0,2026-02-25 12:00:00,-5
1097667814,6.1,2026-02-25 12:15:00,-5
1097672727,6.2,2026-02-25 12:30:00,-5
1097677766,6.2,2026-02-25 12:45:00,-5
1097682537,6.3,2026-02-25 13:00:00,-5
1097687461,6.3,2026-02-25 13:15:00,-5
1097692461,6.3,2026-02-25 13:30:00,-5
1097697408,6.2,2026-02-25 13:45:00,-5
1097702392,6.2,2026-02-25 14:00:00,-5
1097707363,6.1,2026-02-25 14:15:00,-5
1097712260,6.1,2026-02-25 14:30:00,-5
1097717195,6.2,2026-02-25 14:45:00,-5
1097722250,6.3,2026-02-25 15:00:00,-5
1097727290,6.4,2026-02-25 15:15:00,-5
1097732183,6.4,2026-02-25 15:30:00,-5
1097737133,6.4,2026-02-25 15:45:00,-5
1097741941,6.4,2026-02-25 16:00:00,-5
1097746947,6.3,2026-02-25 16:15:00,-5
1097752077,6.3,2026-02-25 16:30:00,-5
1097756935,6.2,2026-02-25 16:45:00,-5
1097761664,6.2,2026-02-25 17:00:00,-5
1097766362,6.1,2026-02-25 17:15:00,-5
1097771014,6.0,2026-02-25 17:30:00,-5
1097775646,5.98,2026-02-25 17:45:00,-5
1097780340,5.8,2026-02-25 18:00:00,-5
1097785254,5.7,2026-02-25 18:15:00,-5
1097789997,5.6,2026-02-25 18:30:00,-5
1097794863,5.5,2026-02-25 18:45:00,-5
1097799683,5.5,2026-02-25 19:00:00,-5
1097804386,5.4,2026-02-25 19:15:00,-5
1097808980,5.3,2026-02-25 19:30:00,-5
1097813784,5.23,2026-02-25 19:45:00,-5
1097818399,5.2,2026-02-25 20:00:00,-5
1097823205,5.1,2026-02-25 20:15:00,-5
1097828046,5.1,2026-02-25 20:30:00,-5
1097832835,5.0,2026-02-25 20:45:00,-5
1097837483,4.9,2026-02-25 21:00:00,-5
1097842197,4.9,2026-02-25 21:15:00,-5
1097846804,4.8,2026-02-25 21:30:00,-5
1097851450,4.7,2026-02-25 21:45:00,-5
1097856115,4.7,2026-02-25 22:00:00,-5
1097861008,4.6,2026-02-25 22:15:00,-5
1097865567,4.5,2026-02-25 22:30:00,-5
1097870224,4.5,2026-02-25 22:45:00,-5
1097874880,4.4,2026-02-25 23:00:00,-5
1097879618,4.4,2026-02-25 23:15:00,-5
1097884295,4.4,2026-02-25 23:30:00,-5
1097889096,4.32,2026-02-25 23:45:00,-5
1097893755,4.3,2026-02-26 00:00:00,-5
1097898602,4.3,2026-02-26 00:15:00,-5
1097903397,4.3,2026-02-26 00:30:00,-5
1097908274,4.3,2026-02-26 00:45:00,-5
1097913275,4.2,2026-02-26 01:00:00,-5
1097918176,4.2,2026-02-26 01:15:00,-5
1097923063,4.1,2026-02-26 01:30:00,-5
1097927997,4.1,2026-02-26 01:45:00,-5
1097933000,4.0,2026-02-26 02:00:00,-5
1097938009,4.0,2026-02-26 02:15:00,-5
1097942881,3.9,2026-02-26 02:30:00,-5
1097947889,3.9,2026-02-26 02:45:00,-5
1097952910,3.8,2026-02-26 03:00:00,-5
1097957772,3.8,2026-02-26 03:15:00,-5
1097962734,3.8,2026-02-26 03:30:00,-5
1097967569,3.7,2026-02-26 03:45:00,-5
1097972426,3.7,2026-02-26 04:00:00,-5
1097977411,3.7,2026-02-26 04:15:00,-5
1097982221,3.6,2026-02-26 04:30:00,-5
1097987275,3.6,2026-02-26 04:45:00,-5
1097992186,3.6,2026-02-26 05:00:00,-5
1097997204,3.6,2026-02-26 05:15:00,-5
1098002131,3.6,2026-02-26 05:30:00,-5
1098006989,3.6,2026-02-26 05:45:00,-5
1098011990,3.6,2026-02-26 06:00:00,-5
1098017117,3.52,2026-02-26 06:15:00,-5
1098022076,3.5,2026-02-26 06:30:00,-5
1098027088,3.5,2026-02-26 06:45:00,-5
1098032155,3.5,2026-02-26 07:00:00,-5
1098037068,3.5,2026-02-26 07:15:00,-5
1098041915,3.6,2026-02-26 07:30:00,-5
1098046983,3.6,2026-02-26 07:45:00,-5
1098051814,3.7,2026-02-26 08:00:00,-5
1098056747,3.9,2026-02-26 08:15:00,-5
1098061644,4.0,2026-02-26 08:30:00,-5
1098066773,4.1,2026-02-26 08:45:00,-5
1098071612,4.3,2026-02-26 09:00:00,-5
1098076734,4.4,2026-02-26 09:15:00,-5
1098081740,4.6,2026-02-26 09:30:00,-5
1098086747,4.7,2026-02-26 09:45:00,-5
1098091632,4.9,2026-02-26 10:00:00,-5
1098096691,5.0,2026-02-26 10:15:00,-5
1098101653,5.2,2026-02-26 10:30:00,-5
1098106670,5.4,2026-02-26 10:45:00,-5
1098111703,5.6,2026-02-26 11:00:00,-5
1098116597,6.0,2026-02-26 11:15:00,-5
1098121417,6.2,2026-02-26 11:30:00,-5
1098126786,6.4,2026-02-26 11:45:00,-5
1098131667,6.68,2026-02-26 12:00:00,-5
1098136634,6.8,2026-02-26 12:15:00,-5
1098141423,7.0,2026-02-26 12:30:00,-5
1098146474,7.2,2026-02-26 12:45:00,-5
1098151422,7.2,2026-02-26 13:00:00,-5
1098156449,7.2,2026-02-26 13:15:00,-5
1098161343,7.12,2026-02-26 13:30:00,-5
1098166315,7.07,2026-02-26 13:45:00,-5
1098171326,7.0,2026-02-26 14:00:00,-5
1098176424,7.0,2026-02-26 14:15:00,-5
1098181351,7.1,2026-02-26 14:30:00,-5
1098186318,7.1,2026-02-26 14:45:00,-5
1098191301,7.2,2026-02-26 15:00:00,-5
1098196363,7.3,2026-02-26 15:15:00,-5
1098201137,7.2,2026-02-26 15:30:00,-5
1098206167,7.2,2026-02-26 15:45:00,-5
1098211139,7.2,2026-02-26 16:00:00,-5
1098216135,7.1,2026-02-26 16:15:00,-5
1098221025,7.0,2026-02-26 16:30:00,-5
1098226140,6.9,2026-02-26 16:45:00,-5
1098231108,6.8,2026-02-26 17:00:00,-5
1098236211,6.8,2026-02-26 17:15:00,-5
1098241136,6.7,2026-02-26 17:30:00,-5
